year,state,board,social_category,stream,gender,students_passed
2020,Rajasthan,"Banasthali Vidyapith , Rajasthan",All Categories,All Streams,Total,718
2020,Rajasthan,"Banasthali Vidyapith , Rajasthan",All Categories,Arts,Boys,13
2020,Rajasthan,"Banasthali Vidyapith , Rajasthan",All Categories,Arts,Girls,204
2020,Rajasthan,"Banasthali Vidyapith , Rajasthan",All Categories,Arts,Total,217
2020,Rajasthan,"Banasthali Vidyapith , Rajasthan",All Categories,Commerce,Boys,179
2020,Rajasthan,"Banasthali Vidyapith , Rajasthan",All Categories,Commerce,Girls,179
2020,Rajasthan,"Banasthali Vidyapith , Rajasthan",All Categories,Commerce,Total,4
2020,Rajasthan,"Banasthali Vidyapith , Rajasthan",All Categories,Science,Boys,318
2020,Rajasthan,"Banasthali Vidyapith , Rajasthan",All Categories,Science,Girls,322
2020,Tamil Nadu,State Board of School Education Tamil,All Categories,All Streams,Boys,319572
2020,Tamil Nadu,State Board of School Education Tamil,All Categories,All Streams,Girls,403290
2020,Tamil Nadu,State Board of School Education Tamil,All Categories,All Streams,Total,722862
2020,Tamil Nadu,State Board of School Education Tamil,All Categories,Arts,Boys,4241
2020,Tamil Nadu,State Board of School Education Tamil,All Categories,Arts,Girls,7480
2020,Tamil Nadu,State Board of School Education Tamil,All Categories,Arts,Total,11721
2020,Tamil Nadu,State Board of School Education Tamil,All Categories,Commerce,Boys,108679
2020,Tamil Nadu,State Board of School Education Tamil,All Categories,Commerce,Girls,140261
2020,Tamil Nadu,State Board of School Education Tamil,All Categories,Commerce,Total,248940
2020,Tamil Nadu,State Board of School Education Tamil,All Categories,Science,Boys,184492
2020,Tamil Nadu,State Board of School Education Tamil,All Categories,Science,Girls,236539
2020,Tamil Nadu,State Board of School Education Tamil,All Categories,Science,Total,421031
2020,Tamil Nadu,State Board of School Education Tamil,All Categories,Vocational,Boys,22160
2020,Tamil Nadu,State Board of School Education Tamil,All Categories,Vocational,Girls,19010
2020,Tamil Nadu,State Board of School Education Tamil,All Categories,Vocational,Total,41170
2020,Telangana,Telangana State Board of Intermediate,All Categories,All Streams,Boys,246203
2020,Telangana,Telangana State Board of Intermediate,All Categories,All Streams,Girls,238915
2020,Telangana,Telangana State Board of Intermediate,All Categories,All Streams,Total,485118
2020,Telangana,Telangana State Board of Intermediate,All Categories,Arts,Boys,6947
2020,Telangana,Telangana State Board of Intermediate,All Categories,Arts,Girls,6326
2020,Telangana,Telangana State Board of Intermediate,All Categories,Arts,Total,13273
2020,Telangana,Telangana State Board of Intermediate,All Categories,Commerce,Boys,80161
2020,Telangana,Telangana State Board of Intermediate,All Categories,Commerce,Girls,67625
2020,Telangana,Telangana State Board of Intermediate,All Categories,Commerce,Total,147786
2020,Telangana,Telangana State Board of Intermediate,All Categories,Science,Boys,136844
2020,Telangana,Telangana State Board of Intermediate,All Categories,Science,Girls,146755
2020,Telangana,Telangana State Board of Intermediate,All Categories,Science,Total,283599
2020,Telangana,Telangana State Board of Intermediate,All Categories,Vocational,Boys,22251
2020,Telangana,Telangana State Board of Intermediate,All Categories,Vocational,Girls,18209
2020,Telangana,Telangana State Board of Intermediate,All Categories,Vocational,Total,40460
2020,Tripura,Tripura Board of Secondary Education,All Categories,All Streams,Boys,10486
2020,Tripura,Tripura Board of Secondary Education,All Categories,All Streams,Girls,10913
2020,Tripura,Tripura Board of Secondary Education,All Categories,All Streams,Total,21399
2020,Tripura,Tripura Board of Secondary Education,All Categories,Arts,Boys,8805
2020,Tripura,Tripura Board of Secondary Education,All Categories,Arts,Girls,9164
2020,Tripura,Tripura Board of Secondary Education,All Categories,Arts,Total,17969
2020,Tripura,Tripura Board of Secondary Education,All Categories,Commerce,Boys,261
2020,Tripura,Tripura Board of Secondary Education,All Categories,Commerce,Girls,271
2020,Tripura,Tripura Board of Secondary Education,All Categories,Commerce,Total,532
2020,Tripura,Tripura Board of Secondary Education,All Categories,Science,Boys,1420
2020,Tripura,Tripura Board of Secondary Education,All Categories,Science,Girls,1478
2020,Tripura,Tripura Board of Secondary Education,All Categories,Science,Total,2898
2020,"Uttar
Pradesh",Madhyamik Shiksha Parishad Uttar,All Categories,All Streams,Boys,965637
2020,"Uttar
Pradesh",Madhyamik Shiksha Parishad Uttar,All Categories,All Streams,Girls,903479
2020,"Uttar
Pradesh",Madhyamik Shiksha Parishad Uttar,All Categories,All Streams,Total,1869116
2020,"Uttar
Pradesh",Madhyamik Shiksha Parishad Uttar,All Categories,Arts,Boys,191199
2020,"Uttar
Pradesh",Madhyamik Shiksha Parishad Uttar,All Categories,Arts,Girls,485443
2020,"Uttar
Pradesh",Madhyamik Shiksha Parishad Uttar,All Categories,Arts,Total,676642
2020,"Uttar
Pradesh",Madhyamik Shiksha Parishad Uttar,All Categories,Commerce,Boys,38754
2020,"Uttar
Pradesh",Madhyamik Shiksha Parishad Uttar,All Categories,Commerce,Girls,23652
2020,"Uttar
Pradesh",Madhyamik Shiksha Parishad Uttar,All Categories,Commerce,Total,62406
2020,"Uttar
Pradesh",Madhyamik Shiksha Parishad Uttar,All Categories,Science,Boys,681797
2020,"Uttar
Pradesh",Madhyamik Shiksha Parishad Uttar,All Categories,Science,Girls,377836
2020,"Uttar
Pradesh",Madhyamik Shiksha Parishad Uttar,All Categories,Science,Total,1059633
2020,"Uttar
Pradesh",Madhyamik Shiksha Parishad Uttar,All Categories,Vocational,Boys,16646
2020,"Uttar
Pradesh",Madhyamik Shiksha Parishad Uttar,All Categories,Vocational,Girls,14479
2020,"Uttar
Pradesh",Madhyamik Shiksha Parishad Uttar,All Categories,Vocational,Total,31125
2020,"Uttar
Pradesh",Aligarh Muslim University Board of,All Categories,All Streams,Boys,1871
2020,"Uttar
Pradesh",Aligarh Muslim University Board of,All Categories,All Streams,Girls,1441
2020,"Uttar
Pradesh",Aligarh Muslim University Board of,All Categories,All Streams,Total,3312
2020,"Uttar
Pradesh",Aligarh Muslim University Board of,All Categories,Arts,Boys,226
2020,"Uttar
Pradesh",Aligarh Muslim University Board of,All Categories,Arts,Girls,403
2020,"Uttar
Pradesh",Aligarh Muslim University Board of,All Categories,Arts,Total,629
2020,"Uttar
Pradesh",Aligarh Muslim University Board of,All Categories,Commerce,Boys,376
2020,"Uttar
Pradesh",Aligarh Muslim University Board of,All Categories,Commerce,Girls,212
2020,"Uttar
Pradesh",Aligarh Muslim University Board of,All Categories,Commerce,Total,588
2020,"Uttar
Pradesh",Aligarh Muslim University Board of,All Categories,Science,Boys,1269
2020,"Uttar
Pradesh",Aligarh Muslim University Board of,All Categories,Science,Girls,826
2020,"Uttar
Pradesh",Aligarh Muslim University Board of,All Categories,Science,Total,2095
2020,"Uttar
Pradesh",U.P. Dayalbagh Education Institute,All Categories,All Streams,Boys,154
2020,"Uttar
Pradesh",U.P. Dayalbagh Education Institute,All Categories,All Streams,Girls,183
2020,"Uttar
Pradesh",U.P. Dayalbagh Education Institute,All Categories,All Streams,Total,337
2020,"Uttar
Pradesh",U.P. Dayalbagh Education Institute,All Categories,Arts,Boys,49
2020,"Uttar
Pradesh",U.P. Dayalbagh Education Institute,All Categories,Arts,Girls,49
2020,"Uttar
Pradesh",U.P. Dayalbagh Education Institute,All Categories,Arts,Total,57
2020,"Uttar
Pradesh",U.P. Dayalbagh Education Institute,All Categories,Commerce,Boys,70
2020,"Uttar
Pradesh",U.P. Dayalbagh Education Institute,All Categories,Commerce,Girls,127
2020,"Uttar
Pradesh",U.P. Dayalbagh Education Institute,All Categories,Commerce,Total,97
2020,"Uttar
Pradesh",U.P. Dayalbagh Education Institute,All Categories,Science,Boys,64
2020,"Uttar
Pradesh",U.P. Dayalbagh Education Institute,All Categories,Science,Girls,161
2020,Uttarakhand,Uttarakhand Board of School,All Categories,All Streams,Boys,44376
2020,Uttarakhand,Uttarakhand Board of School,All Categories,All Streams,Girls,51305
2020,Uttarakhand,Uttarakhand Board of School,All Categories,All Streams,Total,95681
2020,Uttarakhand,Uttarakhand Board of School,All Categories,Arts,Boys,20218
2020,Uttarakhand,Uttarakhand Board of School,All Categories,Arts,Girls,36328
2020,Uttarakhand,Uttarakhand Board of School,All Categories,Arts,Total,56546
2020,Uttarakhand,Uttarakhand Board of School,All Categories,Commerce,Boys,2179
2020,Uttarakhand,Uttarakhand Board of School,All Categories,Commerce,Girls,1334
2020,Uttarakhand,Uttarakhand Board of School,All Categories,Commerce,Total,3513
2020,Uttarakhand,Uttarakhand Board of School,All Categories,Science,Boys,20882
2020,Uttarakhand,Uttarakhand Board of School,All Categories,Science,Girls,13490
2020,Uttarakhand,Uttarakhand Board of School,All Categories,Science,Total,34372
2020,Uttarakhand,Uttarakhand Sanskrit Shiksha Parishad,All Categories,All Streams,Boys,678
2020,Uttarakhand,Uttarakhand Sanskrit Shiksha Parishad,All Categories,All Streams,Girls,53
2020,Uttarakhand,Uttarakhand Sanskrit Shiksha Parishad,All Categories,All Streams,Total,731
2020,Uttarakhand,Uttarakhand Sanskrit Shiksha Parishad,All Categories,Arts,Boys,678
2020,Uttarakhand,Uttarakhand Sanskrit Shiksha Parishad,All Categories,Arts,Girls,53
2020,Uttarakhand,Uttarakhand Sanskrit Shiksha Parishad,All Categories,Arts,Total,731
2020,"West
Bengal",West Bengal council of Higher,All Categories,All Streams,Boys,310645
2020,"West
Bengal",West Bengal council of Higher,All Categories,All Streams,Girls,369501
2020,"West
Bengal",West Bengal council of Higher,All Categories,All Streams,Total,680146
2020,"West
Bengal",West Bengal council of Higher,All Categories,Arts,Boys,233163
2020,"West
Bengal",West Bengal council of Higher,All Categories,Arts,Girls,323655
2020,"West
Bengal",West Bengal council of Higher,All Categories,Arts,Total,556818
2020,"West
Bengal",West Bengal council of Higher,All Categories,Commerce,Boys,25399
2020,"West
Bengal",West Bengal council of Higher,All Categories,Commerce,Girls,10105
2020,"West
Bengal",West Bengal council of Higher,All Categories,Commerce,Total,35504
2020,"West
Bengal",West Bengal council of Higher,All Categories,Science,Boys,48629
2020,"West
Bengal",West Bengal council of Higher,All Categories,Science,Girls,34025
2020,"West
Bengal",West Bengal council of Higher,All Categories,Science,Total,82654
2020,"West
Bengal",West Bengal council of Higher,All Categories,Vocational,Boys,3454
2020,"West
Bengal",West Bengal council of Higher,All Categories,Vocational,Girls,1716
2020,"West
Bengal",West Bengal council of Higher,All Categories,Vocational,Total,5170
2020,Central,"Central Board of Secondary Education,",Scheduled Caste,All Streams,Boys,47877
2020,Central,"Central Board of Secondary Education,",Scheduled Caste,All Streams,Girls,40371
2020,Central,"Central Board of Secondary Education,",Scheduled Caste,All Streams,Total,88248
2020,Central,Council for the Indian School Certificate,Scheduled Caste,All Streams,Boys,2037
2020,Central,Council for the Indian School Certificate,Scheduled Caste,All Streams,Girls,1720
2020,Central,Council for the Indian School Certificate,Scheduled Caste,All Streams,Total,3757
2020,Central,Council for the Indian School Certificate,Scheduled Caste,Arts,Boys,162
2020,Central,Council for the Indian School Certificate,Scheduled Caste,Arts,Girls,244
2020,Central,Council for the Indian School Certificate,Scheduled Caste,Arts,Total,406
2020,Central,Council for the Indian School Certificate,Scheduled Caste,Commerce,Boys,469
2020,Central,Council for the Indian School Certificate,Scheduled Caste,Commerce,Girls,497
2020,Central,Council for the Indian School Certificate,Scheduled Caste,Commerce,Total,966
2020,Central,Council for the Indian School Certificate,Scheduled Caste,Science,Boys,1406
2020,Central,Council for the Indian School Certificate,Scheduled Caste,Science,Girls,979
2020,Central,Council for the Indian School Certificate,Scheduled Caste,Science,Total,2385
2020,Andhra,"Board of Intermediate Education, Andhra",Scheduled Caste,All Streams,Boys,45460
2020,Andhra,"Board of Intermediate Education, Andhra",Scheduled Caste,All Streams,Girls,51476
2020,Andhra,"Board of Intermediate Education, Andhra",Scheduled Caste,All Streams,Total,96936
2020,Andhra,"Board of Intermediate Education, Andhra",Scheduled Caste,Arts,Boys,2643
2020,Andhra,"Board of Intermediate Education, Andhra",Scheduled Caste,Arts,Girls,2711
2020,Andhra,"Board of Intermediate Education, Andhra",Scheduled Caste,Arts,Total,5354
2020,Andhra,"Board of Intermediate Education, Andhra",Scheduled Caste,Commerce,Boys,12321
2020,Andhra,"Board of Intermediate Education, Andhra",Scheduled Caste,Commerce,Girls,11091
2020,Andhra,"Board of Intermediate Education, Andhra",Scheduled Caste,Commerce,Total,23412
2020,Andhra,"Board of Intermediate Education, Andhra",Scheduled Caste,Science,Boys,25901
2020,Andhra,"Board of Intermediate Education, Andhra",Scheduled Caste,Science,Girls,32476
2020,Andhra,"Board of Intermediate Education, Andhra",Scheduled Caste,Science,Total,58377
2020,Andhra,"Board of Intermediate Education, Andhra",Scheduled Caste,Vocational,Boys,4595
2020,Andhra,"Board of Intermediate Education, Andhra",Scheduled Caste,Vocational,Girls,5198
2020,Andhra,"Board of Intermediate Education, Andhra",Scheduled Caste,Vocational,Total,9793
2020,Assam,Assam Higher Secondary Education,Scheduled Caste,All Streams,Boys,7697
2020,Assam,Assam Higher Secondary Education,Scheduled Caste,All Streams,Girls,7009
2020,Assam,Assam Higher Secondary Education,Scheduled Caste,All Streams,Total,14706
2020,Assam,Assam Higher Secondary Education,Scheduled Caste,Arts,Boys,5296
2020,Assam,Assam Higher Secondary Education,Scheduled Caste,Arts,Girls,5985
2020,Assam,Assam Higher Secondary Education,Scheduled Caste,Arts,Total,11281
2020,Assam,Assam Higher Secondary Education,Scheduled Caste,Commerce,Boys,922
2020,Assam,Assam Higher Secondary Education,Scheduled Caste,Commerce,Girls,338
2020,Assam,Assam Higher Secondary Education,Scheduled Caste,Commerce,Total,1260
2020,Assam,Assam Higher Secondary Education,Scheduled Caste,Science,Boys,1433
2020,Assam,Assam Higher Secondary Education,Scheduled Caste,Science,Girls,666
2020,Assam,Assam Higher Secondary Education,Scheduled Caste,Science,Total,2099
2020,Assam,Assam Higher Secondary Education,Scheduled Caste,Vocational,Boys,46
2020,Assam,Assam Higher Secondary Education,Scheduled Caste,Vocational,Girls,20
2020,Assam,Assam Higher Secondary Education,Scheduled Caste,Vocational,Total,66
2020,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,All Streams,Boys,82413
2020,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,All Streams,Girls,59757
2020,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,All Streams,Total,142170
2020,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Arts,Boys,41399
2020,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Arts,Girls,45210
2020,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Arts,Total,86609
2020,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Commerce,Boys,4362
